cycle_id,target,step,relative_time,value,phase,baseline,carrying_capacity,lag_fraction,decline_start,growth_rate
SYN-00005,OD,2,0.25,0.3713925536134218,lag,0.43558278224635805,1.0234565047378554,0.2650783491939959,0.7953748246425999,11.734894010569537
SYN-00005,OD,3,0.375,0.42099339895950566,exponential,0.43558278224635805,1.0234565047378554,0.2650783491939959,0.7953748246425999,11.734894010569537
SYN-00005,OD,4,0.5,0.5982212488086043,exponential,0.43558278224635805,1.0234565047378554,0.2650783491939959,0.7953748246425999,11.734894010569537
SYN-00005,OD,5,0.625,0.901890292128863,exponential,0.43558278224635805,1.0234565047378554,0.2650783491939959,0.7953748246425999,11.734894010569537
SYN-00005,OD,6,0.75,0.9980440080758155,stationary,0.43558278224635805,1.0234565047378554,0.2650783491939959,0.7953748246425999,11.734894010569537
SYN-00005,OD,7,0.875,1.0049465396027932,decline,0.43558278224635805,1.0234565047378554,0.2650783491939959,0.7953748246425999,11.734894010569537
SYN-00005,OD,8,1.0,0.9020787020504468,decline,0.43558278224635805,1.0234565047378554,0.2650783491939959,0.7953748246425999,11.734894010569537
SYN-00006,OD,0,0.0,0.28725923127573344,lag,0.2998925884674534,1.0534204597644965,0.12902134812698532,1.0,15.082514720643019
SYN-00006,OD,1,0.1111111111111111,0.30281401535051267,lag,0.2998925884674534,1.0534204597644965,0.12902134812698532,1.0,15.082514720643019
SYN-00006,OD,2,0.2222222222222222,0.29549095328738817,exponential,0.2998925884674534,1.0534204597644965,0.12902134812698532,1.0,15.082514720643019
SYN-00006,OD,3,0.3333333333333333,0.3065996054668824,exponential,0.2998925884674534,1.0534204597644965,0.12902134812698532,1.0,15.082514720643019
SYN-00006,OD,4,0.4444444444444444,0.46999553448844694,exponential,0.2998925884674534,1.0534204597644965,0.12902134812698532,1.0,15.082514720643019
SYN-00006,OD,5,0.5555555555555556,0.8248010514111122,exponential,0.2998925884674534,1.0534204597644965,0.12902134812698532,1.0,15.082514720643019
SYN-00006,OD,6,0.6666666666666666,1.0254473359563827,stationary,0.2998925884674534,1.0534204597644965,0.12902134812698532,1.0,15.082514720643019
SYN-00006,OD,7,0.7777777777777778,1.0571264917845247,stationary,0.2998925884674534,1.0534204597644965,0.12902134812698532,1.0,15.082514720643019
SYN-00006,OD,8,0.8888888888888888,1.0555135957404198,stationary,0.2998925884674534,1.0534204597644965,0.12902134812698532,1.0,15.082514720643019
SYN-00006,OD,9,1.0,1.0603942121668608,stationary,0.2998925884674534,1.0534204597644965,0.12902134812698532,1.0,15.082514720643019
SYN-00007,OD,0,0.0,0.4969996010977399,lag,0.48844066792719065,0.9687798666001317,0.06267200033476367,0.6919170624269864,9.624605159228647
SYN-00007,OD,1,0.14285714285714285,0.49014653503403705,exponential,0.48844066792719065,0.9687798666001317,0.06267200033476367,0.6919170624269864,9.624605159228647
SYN-00007,OD,2,0.2857142857142857,0.5209005827802149,exponential,0.48844066792719065,0.9687798666001317,0.06267200033476367,0.6919170624269864,9.624605159228647
SYN-00007,OD,3,0.42857142857142855,0.6866080359635287,exponential,0.48844066792719065,0.9687798666001317,0.06267200033476367,0.6919170624269864,9.624605159228647
SYN-00007,OD,4,0.5714285714285714,0.8723545348898543,stationary,0.48844066792719065,0.9687798666001317,0.06267200033476367,0.6919170624269864,9.624605159228647
SYN-00007,OD,5,0.7142857142857143,0.953855935439677,decline,0.48844066792719065,0.9687798666001317,0.06267200033476367,0.6919170624269864,9.624605159228647
SYN-00007,OD,6,0.8571428571428571,0.8699114355412241,decline,0.48844066792719065,0.9687798666001317,0.06267200033476367,0.6919170624269864,9.624605159228647
SYN-00007,OD,7,1.0,0.8013006562261645,decline,0.48844066792719065,0.9687798666001317,0.06267200033476367,0.6919170624269864,9.624605159228647
SYN-00008,OD,0,0.0,0.45411525474238656,lag,0.44152439254669607,1.1185423402496832,0.17946798621301657,1.0,15.041245261822628
SYN-00008,OD,1,0.038461538461538464,0.47848281390890335,lag,0.44152439254669607,1.1185423402496832,0.17946798621301657,1.0,15.041245261822628
SYN-00008,OD,2,0.07692307692307693,0.4545405475954065,lag,0.44152439254669607,1.1185423402496832,0.17946798621301657,1.0,15.041245261822628
SYN-00008,OD,3,0.11538461538461539,0.4310979489792588,lag,0.44152439254669607,1.1185423402496832,0.17946798621301657,1.0,15.041245261822628
SYN-00008,OD,4,0.15384615384615385,0.43159462886830635,lag,0.44152439254669607,1.1185423402496832,0.17946798621301657,1.0,15.041245261822628
SYN-00008,OD,5,0.19230769230769232,0.44429609896636113,exponential,0.44152439254669607,1.1185423402496832,0.17946798621301657,1.0,15.041245261822628
SYN-00008,OD,6,0.23076923076923078,0.4625393432179646,exponential,0.44152439254669607,1.1185423402496832,0.17946798621301657,1.0,15.041245261822628
SYN-00008,OD,7,0.2692307692307692,0.47694051126916,exponential,0.44152439254669607,1.1185423402496832,0.17946798621301657,1.0,15.041245261822628
SYN-00008,OD,8,0.3076923076923077,0.5799709521169963,exponential,0.44152439254669607,1.1185423402496832,0.17946798621301657,1.0,15.041245261822628
SYN-00008,OD,9,0.34615384615384615,0.7313316940945331,exponential,0.44152439254669607,1.1185423402496832,0.17946798621301657,1.0,15.041245261822628
SYN-00008,OD,10,0.38461538461538464,0.8959367237861355,exponential,0.44152439254669607,1.1185423402496832,0.17946798621301657,1.0,15.041245261822628
SYN-00008,OD,11,0.4230769230769231,0.997508593331877,exponential,0.44152439254669607,1.1185423402496832,0.17946798621301657,1.0,15.041245261822628
SYN-00008,OD,12,0.46153846153846156,1.0019834362079545,exponential,0.44152439254669607,1.1185423402496832,0.17946798621301657,1.0,15.041245261822628
SYN-00008,OD,13,0.5,1.0271365855001244,exponential,0.44152439254669607,1.1185423402496832,0.17946798621301657,1.0,15.041245261822628
SYN-00008,OD,14,0.5384615384615384,1.0170023213200998,exponential,0.44152439254669607,1.1185423402496832,0.17946798621301657,1.0,15.041245261822628
SYN-00008,OD,15,0.5769230769230769,1.041200655554449,exponential,0.44152439254669607,1.1185423402496832,0.17946798621301657,1.0,15.041245261822628
SYN-00008,OD,16,0.6153846153846154,1.0856553804560514,exponential,0.44152439254669607,1.1185423402496832,0.17946798621301657,1.0,15.041245261822628
SYN-00008,OD,17,0.6538461538461539,1.1405692411899364,stationary,0.44152439254669607,1.1185423402496832,0.17946798621301657,1.0,15.041245261822628
SYN-00008,OD,18,0.6923076923076923,1.1310719357280439,stationary,0.44152439254669607,1.1185423402496832,0.17946798621301657,1.0,15.041245261822628
SYN-00008,OD,19,0.7307692307692307,1.1318916127464191,stationary,0.44152439254669607,1.1185423402496832,0.17946798621301657,1.0,15.041245261822628
SYN-00008,OD,20,0.7692307692307693,1.0907157080119187,stationary,0.44152439254669607,1.1185423402496832,0.17946798621301657,1.0,15.041245261822628
SYN-00008,OD,21,0.8076923076923077,1.1038116162340708,stationary,0.44152439254669607,1.1185423402496832,0.17946798621301657,1.0,15.041245261822628
SYN-00008,OD,22,0.8461538461538461,1.0711330703314113,stationary,0.44152439254669607,1.1185423402496832,0.17946798621301657,1.0,15.041245261822628
SYN-00008,OD,23,0.8846153846153846,1.0559571759250248,stationary,0.44152439254669607,1.1185423402496832,0.17946798621301657,1.0,15.041245261822628
SYN-00008,OD,24,0.9230769230769231,1.0387323845435172,stationary,0.44152439254669607,1.1185423402496832,0.17946798621301657,1.0,15.041245261822628
SYN-00008,OD,25,0.9615384615384616,1.0598361426110046,stationary,0.44152439254669607,1.1185423402496832,0.17946798621301657,1.0,15.041245261822628
SYN-00008,OD,26,1.0,1.0506240858592073,stationary,0.44152439254669607,1.1185423402496832,0.17946798621301657,1.0,15.041245261822628
SYN-00009,OD,0,0.0,0.35356108837185096,lag,0.3600740001197895,1.1427169206587198,0.23597650322173852,0.8744126895186488,7.665588569551781
SYN-00009,OD,1,0.05,0.3548261272509484,lag,0.3600740001197895,1.1427169206587198,0.23597650322173852,0.8744126895186488,7.665588569551781
SYN-00009,OD,2,0.1,0.3339069793705762,lag,0.3600740001197895,1.1427169206587198,0.23597650322173852,0.8744126895186488,7.665588569551781
SYN-00009,OD,3,0.15,0.3441750084326554,lag,0.3600740001197895,1.1427169206587198,0.23597650322173852,0.8744126895186488,7.665588569551781
SYN-00009,OD,4,0.2,0.3483071177961643,lag,0.3600740001197895,1.1427169206587198,0.23597650322173852,0.8744126895186488,7.665588569551781
SYN-00009,OD,5,0.25,0.37646555579049995,exponential,0.3600740001197895,1.1427169206587198,0.23597650322173852,0.8744126895186488,7.665588569551781
SYN-00009,OD,6,0.3,0.4605502320736784,exponential,0.3600740001197895,1.1427169206587198,0.23597650322173852,0.8744126895186488,7.665588569551781
SYN-00009,OD,7,0.35,0.6230163177077322,exponential,0.3600740001197895,1.1427169206587198,0.23597650322173852,0.8744126895186488,7.665588569551781
SYN-00009,OD,8,0.4,0.7619825622988964,exponential,0.3600740001197895,1.1427169206587198,0.23597650322173852,0.8744126895186488,7.665588569551781
SYN-00009,OD,9,0.45,0.8323564659615857,exponential,0.3600740001197895,1.1427169206587198,0.23597650322173852,0.8744126895186488,7.665588569551781
SYN-00009,OD,10,0.5,0.9042195729351172,exponential,0.3600740001197895,1.1427169206587198,0.23597650322173852,0.8744126895186488,7.665588569551781
SYN-00009,OD,11,0.55,0.9608335926511704,exponential,0.3600740001197895,1.1427169206587198,0.23597650322173852,0.8744126895186488,7.665588569551781
SYN-00009,OD,12,0.6,1.007678816570821,exponential,0.3600740001197895,1.1427169206587198,0.23597650322173852,0.8744126895186488,7.665588569551781
SYN-00009,OD,13,0.65,1.0324753314584287,exponential,0.3600740001197895,1.1427169206587198,0.23597650322173852,0.8744126895186488,7.665588569551781
SYN-00009,OD,14,0.7,1.0730911355947435,exponential,0.3600740001197895,1.1427169206587198,0.23597650322173852,0.8744126895186488,7.665588569551781
SYN-00009,OD,15,0.75,1.0922076256241016,exponential,0.3600740001197895,1.1427169206587198,0.23597650322173852,0.8744126895186488,7.665588569551781
SYN-00009,OD,16,0.8,1.1442611586298723,stationary,0.3600740001197895,1.1427169206587198,0.23597650322173852,0.8744126895186488,7.665588569551781
SYN-00009,OD,17,0.85,1.1624777410067406,stationary,0.3600740001197895,1.1427169206587198,0.23597650322173852,0.8744126895186488,7.665588569551781
SYN-00009,OD,18,0.9,1.134431802792746,decline,0.3600740001197895,1.1427169206587198,0.23597650322173852,0.8744126895186488,7.665588569551781
SYN-00009,OD,19,0.95,1.0630354697560631,decline,0.3600740001197895,1.1427169206587198,0.23597650322173852,0.8744126895186488,7.665588569551781
SYN-00009,OD,20,1.0,0.9916251741964203,decline,0.3600740001197895,1.1427169206587198,0.23597650322173852,0.8744126895186488,7.665588569551781
SYN-00010,OD,0,0.0,0.29992276331551854,lag,0.3042870621471202,1.226251758065062,0.06378715397917012,1.0,16.02653143927617
SYN-00010,OD,1,0.07692307692307693,0.29170181719401594,exponential,0.3042870621471202,1.226251758065062,0.06378715397917012,1.0,16.02653143927617
SYN-00010,OD,2,0.15384615384615385,0.305282254236743,exponential,0.3042870621471202,1.226251758065062,0.06378715397917012,1.0,16.02653143927617
SYN-00010,OD,3,0.23076923076923078,0.3693641178926246,exponential,0.3042870621471202,1.226251758065062,0.06378715397917012,1.0,16.02653143927617
SYN-00010,OD,4,0.3076923076923077,0.2467947896879425,exponential,0.3042870621471202,1.226251758065062,0.06378715397917012,1.0,16.02653143927617
SYN-00010,OD,5,0.38461538461538464,0.3927259393952974,exponential,0.3042870621471202,1.226251758065062,0.06378715397917012,1.0,16.02653143927617
SYN-00010,OD,6,0.46153846153846156,0.7225756832834125,exponential,0.3042870621471202,1.226251758065062,0.06378715397917012,1.0,16.02653143927617
SYN-00010,OD,7,0.5384615384615384,1.019917695932695,exponential,0.3042870621471202,1.226251758065062,0.06378715397917012,1.0,16.02653143927617
SYN-00010,OD,8,0.6153846153846154,1.1415476291917563,exponential,0.3042870621471202,1.226251758065062,0.06378715397917012,1.0,16.02653143927617
SYN-00010,OD,9,0.6923076923076923,1.1244461895564206,stationary,0.3042870621471202,1.226251758065062,0.06378715397917012,1.0,16.02653143927617
SYN-00010,OD,10,0.7692307692307693,1.1976651537543632,stationary,0.3042870621471202,1.226251758065062,0.06378715397917012,1.0,16.02653143927617
SYN-00010,OD,11,0.8461538461538461,1.2872556527418773,stationary,0.3042870621471202,1.226251758065062,0.06378715397917012,1.0,16.02653143927617
SYN-00010,OD,12,0.9230769230769231,1.1893184348770922,stationary,0.3042870621471202,1.226251758065062,0.06378715397917012,1.0,16.02653143927617
SYN-00010,OD,13,1.0,1.2461489676285908,stationary,0.3042870621471202,1.226251758065062,0.06378715397917012,1.0,16.02653143927617
SYN-00011,OD,0,0.0,0.4834821249953695,lag,0.4957144200615139,0.9329134231841116,0.2677259024116817,0.8806257270811424,11.809104283000785
SYN-00011,OD,1,0.058823529411764705,0.5075664533700693,lag,0.4957144200615139,0.9329134231841116,0.2677259024116817,0.8806257270811424,11.809104283000785
SYN-00011,OD,2,0.11764705882352941,0.48038126600882664,lag,0.4957144200615139,0.9329134231841116,0.2677259024116817,0.8806257270811424,11.809104283000785
SYN-00011,OD,3,0.17647058823529413,0.5025363437747489,lag,0.4957144200615139,0.9329134231841116,0.2677259024116817,0.8806257270811424,11.809104283000785
SYN-00011,OD,4,0.23529411764705882,0.495440408003946,lag,0.4957144200615139,0.9329134231841116,0.2677259024116817,0.8806257270811424,11.809104283000785
SYN-00011,OD,5,0.29411764705882354,0.5164940814508945,exponential,0.4957144200615139,0.9329134231841116,0.2677259024116817,0.8806257270811424,11.809104283000785
SYN-00011,OD,6,0.35294117647058826,0.520392285461129,exponential,0.4957144200615139,0.9329134231841116,0.2677259024116817,0.8806257270811424,11.809104283000785
SYN-00011,OD,7,0.4117647058823529,0.5454296415321965,exponential,0.4957144200615139,0.9329134231841116,0.2677259024116817,0.8806257270811424,11.809104283000785
SYN-00011,OD,8,0.47058823529411764,0.5483392922082041,exponential,0.4957144200615139,0.9329134231841116,0.2677259024116817,0.8806257270811424,11.809104283000785
SYN-00011,OD,9,0.5294117647058824,0.5320973384732405,exponential,0.4957144200615139,0.9329134231841116,0.2677259024116817,0.8806257270811424,11.809104283000785
SYN-00011,OD,10,0.5882352941176471,0.5929826873416572,exponential,0.4957144200615139,0.9329134231841116,0.2677259024116817,0.8806257270811424,11.809104283000785
SYN-00011,OD,11,0.6470588235294118,0.6636400357469515,exponential,0.4957144200615139,0.9329134231841116,0.2677259024116817,0.8806257270811424,11.809104283000785
SYN-00011,OD,12,0.7058823529411765,0.7495757474490228,exponential,0.4957144200615139,0.9329134231841116,0.2677259024116817,0.8806257270811424,11.809104283000785
SYN-00011,OD,13,0.7647058823529411,0.8501554053712578,exponential,0.4957144200615139,0.9329134231841116,0.2677259024116817,0.8806257270811424,11.809104283000785
SYN-00011,OD,14,0.8235294117647058,0.8954447715103,stationary,0.4957144200615139,0.9329134231841116,0.2677259024116817,0.8806257270811424,11.809104283000785
SYN-00011,OD,15,0.8823529411764706,0.8990478667001999,decline,0.4957144200615139,0.9329134231841116,0.2677259024116817,0.8806257270811424,11.809104283000785
SYN-00011,OD,16,0.9411764705882353,0.8681424376987412,decline,0.4957144200615139,0.9329134231841116,0.2677259024116817,0.8806257270811424,11.809104283000785
SYN-00011,OD,17,1.0,0.7909069411199631,decline,0.4957144200615139,0.9329134231841116,0.2677259024116817,0.8806257270811424,11.809104283000785
SYN-00012,OD,0,0.0,0.3406204581616771,lag,0.31730115963235184,1.0820614026237676,0.08110991298226933,0.8586200814017129,12.724305140338497
